
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : C3616168
Data record length      : 40 bytes
Number of data records  : 5145
Max filemap size        : 5145 bytes
Data header size        : 12504 bytes
Free space in map       : -213159 bytes (107368853 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28163.00	   303.20	    69.00	     1.35	     2.43	   356.00	   968.50	   296.90	    19.39	   241.00	     2.80	    61.00	     0.00	   120.60	    23.11	     0.00	     0.00	   356.00	
     1.00	 28162.00	   301.90	    63.00	     0.34	     1.51	   358.00	   968.30	   294.30	    16.44	   257.00	     1.60	    67.00	     0.00	   120.60	    23.11	     0.00	     0.00	   356.00	
     2.00	 28158.00	   301.90	    66.00	     0.34	     1.64	   366.00	   967.40	   294.90	    17.08	   258.00	     1.70	    71.00	     0.00	   120.60	    23.11	     0.00	     0.00	   364.00	
     3.00	 28156.00	   301.70	    67.00	     0.34	     1.77	   372.00	   966.70	   294.90	    17.12	   259.00	     1.80	    74.00	     0.00	   120.60	    23.11	     0.00	     0.00	   368.00	
     4.00	 28153.00	   301.60	    67.00	     0.33	     1.90	   378.00	   966.00	   294.90	    17.11	   260.00	     1.90	    75.00	     0.00	   120.60	    23.11	     0.00	     0.00	   374.00	
     5.00	 28149.00	   301.40	    68.00	     0.33	     2.03	   386.00	   965.20	   294.90	    17.17	   261.00	     2.10	    76.00	     0.00	   120.60	    23.11	     0.00	     0.00	   384.00	
     6.00	 28145.00	   301.30	    68.00	     0.32	     2.15	   395.00	   964.30	   294.90	    17.14	   262.00	     2.20	    77.00	     0.00	   120.60	    23.11	     0.00	     0.00	   388.00	
     7.00	 28142.00	   301.20	    69.00	     0.31	     2.27	   402.00	   963.50	   295.10	    17.36	   262.00	     2.30	    78.00	     0.00	   120.60	    23.11	     0.00	     0.00	   394.00	
     8.00	 28140.00	   301.20	    69.00	     0.30	     2.39	   407.00	   963.00	   295.00	    17.35	   263.00	     2.40	    79.00	     0.00	   120.60	    23.11	     0.00	     0.00	   398.00	
     9.00	 28138.00	   301.00	    70.00	     0.29	     2.49	   411.00	   962.50	   295.00	    17.29	   263.00	     2.50	    79.00	     0.00	   120.60	    23.11	     0.00	     0.00	   399.00	
    10.00	 28136.00	   301.00	    70.00	     0.28	     2.60	   415.00	   962.10	   295.10	    17.37	   264.00	     2.60	    80.00	     0.00	   120.60	    23.11	     0.00	     0.00	   407.00	
    11.00	 28133.00	   301.00	    70.00	     0.27	     2.69	   421.00	   961.40	   295.10	    17.47	   264.00	     2.70	    80.00	     0.00	   120.60	    23.11	     0.00	     0.00	   411.00	
    12.00	 28130.00	   300.90	    71.00	     0.27	     2.77	   428.00	   960.70	   295.10	    17.43	   264.00	     2.80	    81.00	     0.00	   120.60	    23.11	     0.00	     0.00	   416.00	
    13.00	 28127.00	   300.80	    71.00	     0.27	     2.85	   434.00	   960.00	   295.00	    17.29	   265.00	     2.90	    81.00	     0.00	   120.60	    23.11	     0.00	     0.00	   425.00	
    14.00	 28123.00	   300.70	    72.00	     0.28	     2.91	   442.00	   959.20	   295.20	    17.54	   265.00	     2.90	    81.00	     0.00	   120.60	    23.11	     0.00	     0.00	   434.00	
    15.00	 28121.00	   300.70	    72.00	     0.29	     2.96	   447.00	   958.60	   295.10	    17.52	   264.00	     3.00	    82.00	     0.00	   120.60	    23.11	     0.00	     0.00	   440.00	
    16.00	 28118.00	   300.60	    72.00	     0.30	     3.00	   454.00	   957.90	   295.20	    17.60	   264.00	     3.00	    82.00	     0.00	   120.60	    23.11	     0.00	     0.00	   445.00	
    17.00	 28115.00	   300.60	    71.00	     0.32	     3.03	   459.00	   957.30	   295.00	    17.38	   264.00	     3.00	    82.00	     0.00	   120.60	    23.11	     0.00	     0.00	   453.00	
    18.00	 28113.00	   300.60	    72.00	     0.35	     3.05	   465.00	   956.70	   295.20	    17.63	   263.00	     3.10	    82.00	     0.00	   120.60	    23.11	     0.00	     0.00	   454.00	
    19.00	 28110.00	   300.40	    73.00	     0.38	     3.05	   470.00	   956.10	   295.10	    17.51	   263.00	     3.10	    82.00	     0.00	   120.60	    23.11	     0.00	     0.00	   469.00	
    20.00	 28108.00	   300.30	    73.00	     0.43	     3.05	   476.00	   955.50	   295.00	    17.46	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    21.00	 28104.00	   300.30	    73.00	     0.43	     3.05	   485.00	   954.60	   295.10	    17.51	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    22.00	 28101.00	   300.40	    71.00	     0.43	     3.05	   491.00	   953.90	   294.80	    17.23	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    23.00	 28098.00	   300.30	    72.00	     0.43	     3.05	   497.00	   953.30	   294.80	    17.28	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    24.00	 28096.00	   300.30	    72.00	     0.43	     3.05	   501.00	   952.80	   294.70	    17.18	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    25.00	 28092.00	   300.20	    72.00	     0.43	     3.05	   511.00	   951.80	   294.80	    17.25	   262.00	     3.10	    82.00	   100.00	   120.60	    23.11	     0.00	     0.00	   480.00	
    26.00	 28089.00	   300.10	    71.00	-32768.00	-32768.00	   517.00	   951.10	   294.40	    16.88	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    27.00	 28086.00	   300.10	    71.00	-32768.00	-32768.00	   524.00	   950.40	   294.50	    16.95	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    28.00	 28082.00	   300.10	    71.00	-32768.00	-32768.00	   531.00	   949.60	   294.50	    17.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    29.00	 28080.00	   300.00	    72.00	-32768.00	-32768.00	   536.00	   949.10	   294.50	    17.01	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    30.00	 28076.00	   300.00	    72.00	-32768.00	-32768.00	   546.00	   948.00	   294.70	    17.18	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    31.00	 28073.00	   299.80	    73.00	-32768.00	-32768.00	   552.00	   947.40	   294.50	    17.03	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    32.00	 28069.00	   299.70	    73.00	-32768.00	-32768.00	   559.00	   946.60	   294.50	    17.05	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    33.00	 28066.00	   299.60	    73.00	-32768.00	-32768.00	   567.00	   945.80	   294.50	    17.04	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    34.00	 28060.00	   299.70	    74.00	-32768.00	-32768.00	   579.00	   944.50	   294.60	    17.15	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    35.00	 28058.00	   299.60	    74.00	-32768.00	-32768.00	   585.00	   943.90	   294.50	    17.08	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    36.00	 28054.00	   299.50	    74.00	-32768.00	-32768.00	   592.00	   943.00	   294.40	    17.04	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    37.00	 28050.00	   299.40	    74.00	-32768.00	-32768.00	   600.00	   942.20	   294.40	    16.99	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    38.00	 28047.00	   299.30	    74.00	-32768.00	-32768.00	   609.00	   941.30	   294.40	    16.99	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    39.00	 28043.00	   299.30	    74.00	-32768.00	-32768.00	   616.00	   940.60	   294.30	    16.98	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    40.00	 28039.00	   299.20	    75.00	-32768.00	-32768.00	   625.00	   939.60	   294.40	    17.09	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    41.00	 28036.00	   299.10	    75.00	-32768.00	-32768.00	   632.00	   938.90	   294.30	    16.99	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    42.00	 28033.00	   299.00	    75.00	-32768.00	-32768.00	   639.00	   938.10	   294.30	    17.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    43.00	 28030.00	   299.00	    76.00	-32768.00	-32768.00	   644.00	   937.50	   294.40	    17.12	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    44.00	 28026.00	   298.90	    76.00	-32768.00	-32768.00	   652.00	   936.70	   294.40	    17.09	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    45.00	 28024.00	   298.90	    76.00	-32768.00	-32768.00	   658.00	   936.10	   294.30	    17.02	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    46.00	 28020.00	   298.80	    77.00	-32768.00	-32768.00	   665.00	   935.40	   294.40	    17.14	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    47.00	 28016.00	   298.80	    77.00	-32768.00	-32768.00	   674.00	   934.40	   294.40	    17.19	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    48.00	 28014.00	   298.70	    77.00	-32768.00	-32768.00	   679.00	   933.80	   294.40	    17.19	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    49.00	 28010.00	   298.70	    77.00	-32768.00	-32768.00	   687.00	   933.00	   294.50	    17.27	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    50.00	 28008.00	   298.60	    78.00	-32768.00	-32768.00	   692.00	   932.50	   294.40	    17.22	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    51.00	 28005.00	   298.60	    78.00	     3.19	     0.96	   698.00	   931.90	   294.50	    17.34	   197.00	     3.30	    64.00	   100.00	   120.60	    23.12	     0.00	     0.00	   697.00	
    52.00	 28003.00	   298.50	    78.00	     3.19	     0.96	   703.00	   931.40	   294.40	    17.21	   197.00	     3.30	    63.00	   100.00	   120.60	    23.12	     0.00	     0.00	   697.00	
    53.00	 28000.00	   298.50	    78.00	     3.20	     0.82	   709.00	   930.70	   294.40	    17.25	   194.00	     3.30	    62.00	   100.00	   120.60	    23.12	     0.00	     0.00	   704.00	
    54.00	 27998.00	   298.40	    78.00	     3.20	     0.67	   713.00	   930.30	   294.40	    17.21	   192.00	     3.30	    61.00	   100.00	   120.60	    23.12	     0.00	     0.00	   707.00	
    55.00	 27996.00	   298.40	    78.00	     3.19	     0.51	   717.00	   929.90	   294.30	    17.18	   189.00	     3.20	    60.00	   100.00	   120.60	    23.12	     0.00	     0.00	   712.00	
    56.00	 27993.00	   298.30	    79.00	     3.14	     0.16	   724.00	   929.10	   294.30	    17.18	   183.00	     3.10	    59.00	   100.00	   120.60	    23.12	     0.00	     0.00	   724.00	
    57.00	 27990.00	   298.20	    79.00	     3.14	     0.16	   731.00	   928.40	   294.30	    17.18	   183.00	     3.10	    58.00	   100.00	   120.60	    23.12	     0.00	     0.00	   724.00	
    58.00	 27987.00	   298.20	    80.00	     3.10	    -0.02	   737.00	   927.70	   294.50	    17.42	   180.00	     3.10	    57.00	   100.00	   120.60	    23.12	     0.00	     0.00	   731.00	
    59.00	 27984.00	   298.10	    80.00	     3.05	    -0.20	   743.00	   927.10	   294.40	    17.25	   176.00	     3.10	    56.00	   100.00	   120.60	    23.12	     0.00	     0.00	   735.00	
    60.00	 27983.00	   298.10	    80.00	     3.00	    -0.39	   747.00	   926.70	   294.40	    17.34	   173.00	     3.00	    55.00	   100.00	   120.60	    23.12	     0.00	     0.00	   741.00	
    61.00	 27980.00	   298.10	    80.00	     2.95	    -0.57	   752.00	   926.10	   294.40	    17.26	   169.00	     3.00	    54.00	   100.00	   120.60	    23.12	     0.00	     0.00	   748.00	
    62.00	 27977.00	   298.00	    80.00	     2.89	    -0.76	   758.00	   925.60	   294.40	    17.32	   165.00	     3.00	    53.00	   100.00	   120.60	    23.12	     0.00	     0.00	   754.00	
    63.00	 27976.00	   298.00	    81.00	     2.83	    -0.94	   761.00	   925.20	   294.40	    17.37	   162.00	     3.00	    52.00	   200.00	   120.60	    23.12	     0.00	     0.00	   758.00	
    64.00	 27975.00	   297.90	    81.00	     2.76	    -1.12	   764.00	   925.00	   294.40	    17.38	   158.00	     3.00	    51.00	   200.00	   120.60	    23.12	     0.00	     0.00	   762.00	
    65.00	 27972.00	   297.90	    81.00	     2.64	    -1.46	   769.00	   924.40	   294.40	    17.31	   151.00	     3.00	    50.00	   200.00	   120.60	    23.12	     0.00	     0.00	   769.00	
    66.00	 27970.00	   297.90	    81.00	     2.64	    -1.46	   774.00	   923.90	   294.30	    17.25	   151.00	     3.00	    49.00	   200.00	   120.60	    23.12	     0.00	     0.00	   769.00	
    67.00	 27968.00	   297.90	    81.00	     2.59	    -1.61	   777.00	   923.50	   294.40	    17.32	   148.00	     3.10	    47.00	   200.00	   120.60	    23.12	     0.00	     0.00	   773.00	
    68.00	 27967.00	   297.80	    79.00	     2.50	    -1.88	   781.00	   923.10	   293.90	    16.78	   143.00	     3.10	    46.00	   200.00	   120.60	    23.12	     0.00	     0.00	   782.00	
    69.00	 27965.00	   297.80	    80.00	     2.50	    -1.88	   784.00	   922.80	   294.20	    17.14	   143.00	     3.10	    45.00	   200.00	   120.60	    23.12	     0.00	     0.00	   782.00	
    70.00	 27963.00	   297.70	    80.00	     2.47	    -1.99	   789.00	   922.30	   294.10	    17.11	   141.00	     3.20	    44.00	   200.00	   120.60	    23.12	     0.00	     0.00	   785.00	
    71.00	 27961.00	   297.70	    81.00	     2.44	    -2.08	   792.00	   921.90	   294.30	    17.26	   140.00	     3.20	    43.00	   200.00	   120.60	    23.12	     0.00	     0.00	   788.00	
    72.00	 27959.00	   297.70	    81.00	     2.43	    -2.16	   797.00	   921.40	   294.30	    17.24	   138.00	     3.30	    42.00	   200.00	   120.60	    23.12	     0.00	     0.00	   793.00	
    73.00	 27957.00	   297.60	    81.00	     2.42	    -2.23	   801.00	   921.00	   294.10	    17.10	   137.00	     3.30	    41.00	   200.00	   120.60	    23.12	     0.00	     0.00	   795.00	
    74.00	 27956.00	   297.60	    81.00	     2.42	    -2.28	   804.00	   920.70	   294.20	    17.22	   137.00	     3.30	    39.00	   200.00	   120.60	    23.12	     0.00	     0.00	   797.00	
    75.00	 27953.00	   297.60	    82.00	     2.43	    -2.31	   810.00	   920.10	   294.30	    17.27	   136.00	     3.40	    38.00	   200.00	   120.60	    23.12	     0.00	     0.00	   803.00	
    76.00	 27950.00	   297.50	    81.00	     2.45	    -2.33	   816.00	   919.40	   294.10	    17.11	   136.00	     3.40	    37.00	   200.00	   120.60	    23.12	     0.00	     0.00	   811.00	
    77.00	 27947.00	   297.40	    80.00	     2.45	    -2.33	   823.00	   918.70	   293.80	    16.84	   136.00	     3.40	    36.00	   200.00	   120.60	    23.12	     0.00	     0.00	   811.00	
    78.00	 27945.00	   297.40	    81.00	     2.45	    -2.33	   827.00	   918.30	   293.80	    16.84	   136.00	     3.40	    34.00	   200.00	   120.60	    23.12	     0.00	     0.00	   811.00	
    79.00	 27943.00	   297.30	    81.00	     2.60	    -2.23	   831.00	   917.90	   293.80	    16.84	   139.00	     3.40	    33.00	   200.00	   120.60	    23.12	     0.00	     0.00	   828.00	
    80.00	 27941.00	   297.30	    80.00	     2.60	    -2.23	   836.00	   917.40	   293.70	    16.74	   139.00	     3.40	    32.00	   200.00	   120.60	    23.12	     0.00	     0.00	   828.00	
    81.00	 27939.00	   297.20	    80.00	     2.65	    -2.18	   841.00	   916.90	   293.70	    16.70	   141.00	     3.40	    31.00	   200.00	   120.60	    23.12	     0.00	     0.00	   834.00	
    82.00	 27936.00	   297.20	    81.00	     2.75	    -2.04	   847.00	   916.20	   293.80	    16.88	   143.00	     3.40	    30.00	   200.00	   120.60	    23.12	     0.00	     0.00	   844.00	
    83.00	 27933.00	   297.10	    81.00	     2.75	    -2.04	   853.00	   915.60	   293.80	    16.82	   143.00	     3.40	    29.00	   200.00	   120.60	    23.12	     0.00	     0.00	   844.00	
    84.00	 27930.00	   297.10	    82.00	     2.79	    -1.96	   859.00	   915.00	   293.70	    16.81	   145.00	     3.40	    28.00	   200.00	   120.60	    23.12	     0.00	     0.00	   851.00	
    85.00	 27928.00	   297.00	    82.00	     2.84	    -1.88	   864.00	   914.50	   293.70	    16.83	   146.00	     3.40	    27.00	   200.00	   120.60	    23.12	     0.00	     0.00	   857.00	
    86.00	 27925.00	   297.00	    82.00	     2.88	    -1.79	   870.00	   913.80	   293.70	    16.81	   148.00	     3.40	    26.00	   200.00	   120.60	    23.12	     0.00	     0.00	   864.00	
    87.00	 27923.00	   296.90	    82.00	     2.91	    -1.71	   875.00	   913.30	   293.70	    16.80	   150.00	     3.40	    25.00	   200.00	   120.60	    23.12	     0.00	     0.00	   868.00	
    88.00	 27921.00	   296.80	    82.00	     2.94	    -1.63	   880.00	   912.80	   293.50	    16.64	   151.00	     3.40	    24.00	   200.00	   120.60	    23.12	     0.00	     0.00	   875.00	
    89.00	 27918.00	   296.80	    82.00	     2.96	    -1.55	   886.00	   912.20	   293.60	    16.71	   152.00	     3.30	    23.00	   200.00	   120.60	    23.12	     0.00	     0.00	   881.00	
