        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
           22.0        1015.95          +2.50          65.50            1.9            203       2/3/2022    12:57:11 AM   073°06.628'W    46°01.820'N           44.0
           23.0        1015.49          +2.59          65.61            2.0            201       2/3/2022    12:57:12 AM   073°06.627'W    46°01.822'N           47.7
           24.0        1015.00          +2.61          66.08            2.0            200       2/3/2022    12:57:13 AM   073°06.623'W    46°01.820'N           51.6
           25.0        1014.48          +2.60          66.14            2.0            200       2/3/2022    12:57:14 AM   073°06.621'W    46°01.817'N           55.7
           26.0        1013.93          +2.58          66.53            2.0            201       2/3/2022    12:57:15 AM   073°06.620'W    46°01.816'N           60.1
           27.0        1013.36          +2.58          66.95            2.0            204       2/3/2022    12:57:16 AM   073°06.616'W    46°01.817'N           64.7
           28.0        1012.76          +2.57          66.91            2.1            209       2/3/2022    12:57:17 AM   073°06.612'W    46°01.820'N           69.4
           29.0        1012.13          +2.59          67.35            2.3            212       2/3/2022    12:57:18 AM   073°06.613'W    46°01.822'N           74.5
           30.0        1011.48          +2.57          67.39            2.5            214       2/3/2022    12:57:19 AM   073°06.615'W    46°01.822'N           79.7
           31.0        1010.83          +2.56          67.26            2.7            212       2/3/2022    12:57:20 AM   073°06.615'W    46°01.820'N           84.9
           32.0        1010.19          +2.56          67.50            2.9            210       2/3/2022    12:57:21 AM   073°06.610'W    46°01.819'N           89.9
           33.0        1009.56          +2.55          67.61            3.0            210       2/3/2022    12:57:22 AM   073°06.606'W    46°01.823'N           95.0
           34.0        1008.92          +2.57          67.75            3.2            210       2/3/2022    12:57:23 AM   073°06.606'W    46°01.826'N          100.1
           35.0        1008.29          +2.61          67.61            3.4            212       2/3/2022    12:57:24 AM   073°06.610'W    46°01.828'N          105.2
           36.0        1007.66          +2.68          67.40            3.6            212       2/3/2022    12:57:25 AM   073°06.613'W    46°01.828'N          110.3
           37.0        1007.03          +2.72          66.95            3.8            211       2/3/2022    12:57:26 AM   073°06.611'W    46°01.828'N          115.3
           38.0        1006.39          +2.73          66.79            4.1            210       2/3/2022    12:57:27 AM   073°06.606'W    46°01.827'N          120.4
           39.0        1005.76          +2.71          67.00            4.3            208       2/3/2022    12:57:28 AM   073°06.599'W    46°01.828'N          125.5
           40.0        1005.13          +2.69          67.08            4.4            209       2/3/2022    12:57:29 AM   073°06.595'W    46°01.833'N          130.6
           41.0        1004.51          +2.66          67.14            4.5            212       2/3/2022    12:57:30 AM   073°06.594'W    46°01.838'N          135.6
           42.0        1003.89          +2.67          67.19            4.6            214       2/3/2022    12:57:31 AM   073°06.595'W    46°01.843'N          140.6
           43.0        1003.27          +2.65          67.20            4.9            215       2/3/2022    12:57:32 AM   073°06.596'W    46°01.847'N          145.5
           44.0        1002.66          +2.66          66.84            5.2            213       2/3/2022    12:57:33 AM   073°06.597'W    46°01.848'N          150.5
           45.0        1002.06          +2.73          66.67            5.6            211       2/3/2022    12:57:34 AM   073°06.597'W    46°01.848'N          155.3
           46.0        1001.45          +2.74          66.39            5.9            209       2/3/2022    12:57:35 AM   073°06.596'W    46°01.847'N          160.2
           47.0        1000.85          +2.77          66.11            6.1            207       2/3/2022    12:57:36 AM   073°06.593'W    46°01.847'N          165.1
           48.0        1000.24          +2.80          65.71            6.3            206       2/3/2022    12:57:37 AM   073°06.589'W    46°01.848'N          170.0
           49.0         999.64          +2.85          65.25            6.4            207       2/3/2022    12:57:38 AM   073°06.583'W    46°01.851'N          174.9
           50.0         999.03          +2.88          65.01            6.7            208       2/3/2022    12:57:39 AM   073°06.579'W    46°01.856'N          179.8
           51.0         998.41          +2.88          64.92            7.0            208       2/3/2022    12:57:40 AM   073°06.578'W    46°01.861'N          184.8
           52.0         997.79          +2.88          64.92            7.2            207       2/3/2022    12:57:41 AM   073°06.578'W    46°01.865'N          189.9
           53.0         997.16          +2.86          64.87            7.2            207       2/3/2022    12:57:42 AM   073°06.577'W    46°01.868'N          195.0
           54.0         996.53          +2.85          64.92            7.3            208       2/3/2022    12:57:43 AM   073°06.574'W    46°01.871'N          200.2
           55.0         995.89          +2.87          64.59            7.5            209       2/3/2022    12:57:44 AM   073°06.569'W    46°01.874'N          205.3
           56.0         995.25          +2.87          64.47            7.8            210       2/3/2022    12:57:45 AM   073°06.564'W    46°01.879'N          210.5
           57.0         994.61          +2.87          64.39            8.0            210       2/3/2022    12:57:46 AM   073°06.562'W    46°01.884'N          215.8
           58.0         993.97          +2.87          63.96            8.2            209       2/3/2022    12:57:47 AM   073°06.561'W    46°01.889'N          220.9
           59.0         993.33          +2.90          63.74            8.2            207       2/3/2022    12:57:48 AM   073°06.560'W    46°01.894'N          226.1
           60.0         992.69          +2.93          63.48            8.2            208       2/3/2022    12:57:49 AM   073°06.558'W    46°01.896'N          231.4
           61.0         992.04          +2.93          63.35            8.2            208       2/3/2022    12:57:50 AM   073°06.553'W    46°01.899'N          236.7
           62.0         991.39          +2.91          63.28            8.3            209       2/3/2022    12:57:51 AM   073°06.547'W    46°01.903'N          242.0
           63.0         990.74          +2.88          63.25            8.4            210       2/3/2022    12:57:52 AM   073°06.541'W    46°01.908'N          247.3
           64.0         990.09          +2.87          63.23            8.6            211       2/3/2022    12:57:53 AM   073°06.536'W    46°01.914'N          252.6
           65.0         989.44          +2.88          62.80            8.8            211       2/3/2022    12:57:54 AM   073°06.532'W    46°01.920'N          257.9
           66.0         988.78          +2.90          62.57            9.0            211       2/3/2022    12:57:55 AM   073°06.530'W    46°01.927'N          263.3
           67.0         988.12          +2.93          62.36            9.2            210       2/3/2022    12:57:56 AM   073°06.529'W    46°01.934'N          268.7
           68.0         987.45          +2.93          61.74            9.3            210       2/3/2022    12:57:57 AM   073°06.526'W    46°01.941'N          274.2
           69.0         986.79          +2.91          61.70            9.4            209       2/3/2022    12:57:58 AM   073°06.522'W    46°01.945'N          279.7
           70.0         986.11          +2.96          61.36            9.3            209       2/3/2022    12:57:59 AM   073°06.517'W    46°01.949'N          285.2
           71.0         985.43          +2.99          60.91            9.4            210       2/3/2022    12:58:00 AM   073°06.513'W    46°01.953'N          290.8
           72.0         984.75          +2.98          60.94            9.4            211       2/3/2022    12:58:01 AM   073°06.509'W    46°01.957'N          296.4
           73.0         984.08          +2.97          60.78            9.5            211       2/3/2022    12:58:02 AM   073°06.505'W    46°01.962'N          301.9
           74.0         983.40          +2.95          60.95            9.6            211       2/3/2022    12:58:03 AM   073°06.501'W    46°01.966'N          307.5
           75.0         982.73          +2.92          61.03            9.6            211       2/3/2022    12:58:04 AM   073°06.497'W    46°01.970'N          313.0
           76.0         982.07          +2.91          60.82            9.6            211       2/3/2022    12:58:05 AM   073°06.493'W    46°01.974'N          318.5
           77.0         981.41          +2.87          60.71            9.6            211       2/3/2022    12:58:06 AM   073°06.489'W    46°01.978'N          323.9
           78.0         980.76          +2.85          60.62            9.6            212       2/3/2022    12:58:07 AM   073°06.485'W    46°01.982'N          329.3
           79.0         980.11          +2.93          60.15            9.6            213       2/3/2022    12:58:08 AM   073°06.481'W    46°01.986'N          334.6
           80.0         979.46          +2.95          59.44            9.7            213       2/3/2022    12:58:09 AM   073°06.477'W    46°01.990'N          340.0
           81.0         978.82          +2.91          58.98            9.8            212       2/3/2022    12:58:10 AM   073°06.473'W    46°01.994'N          345.3
           82.0         978.18          +2.96          57.99            9.7            212       2/3/2022    12:58:11 AM   073°06.468'W    46°01.999'N          350.6
           83.0         977.52          +3.21          56.40            9.7            212       2/3/2022    12:58:12 AM   073°06.464'W    46°02.003'N          356.0
           84.0         976.87          +3.29          54.58            9.6            212       2/3/2022    12:58:13 AM   073°06.460'W    46°02.007'N          361.4
           85.0         976.22          +3.40          53.89            9.5            212       2/3/2022    12:58:14 AM   073°06.456'W    46°02.011'N          366.8
           86.0         975.57          +3.53          52.65            9.4            213       2/3/2022    12:58:15 AM   073°06.452'W    46°02.015'N          372.2
           87.0         974.93          +3.64          52.08            9.4            214       2/3/2022    12:58:16 AM   073°06.448'W    46°02.019'N          377.5
           88.0         974.29          +3.65          52.13            9.3            215       2/3/2022    12:58:17 AM   073°06.444'W    46°02.023'N          382.9
           89.0         973.65          +3.64          52.43            9.3            215       2/3/2022    12:58:18 AM   073°06.440'W    46°02.027'N          388.2
           90.0         973.00          +3.61          52.74            9.3            215       2/3/2022    12:58:19 AM   073°06.436'W    46°02.032'N          393.6
           91.0         972.36          +3.58          52.84            9.3            215       2/3/2022    12:58:20 AM   073°06.432'W    46°02.036'N          398.9
           92.0         971.74          +3.56          52.75            9.3            215       2/3/2022    12:58:21 AM   073°06.428'W    46°02.040'N          404.1
           93.0         971.12          +3.58          52.43            9.3            215       2/3/2022    12:58:22 AM   073°06.424'W    46°02.044'N          409.4
           94.0         970.49          +3.59          52.20            9.3            215       2/3/2022    12:58:23 AM   073°06.419'W    46°02.048'N          414.5
           95.0         969.88          +3.55          52.71            9.3            215       2/3/2022    12:58:24 AM   073°06.415'W    46°02.052'N          419.7
           96.0         969.27          +3.50          52.94            9.3            215       2/3/2022    12:58:25 AM   073°06.411'W    46°02.056'N          424.8
           97.0         968.67          +3.46          52.96            9.3            215       2/3/2022    12:58:26 AM   073°06.407'W    46°02.060'N          429.8
           98.0         968.06          +3.44          52.68            9.3            215       2/3/2022    12:58:27 AM   073°06.403'W    46°02.065'N          434.9
           99.0         967.46          +3.39          52.73            9.3            215       2/3/2022    12:58:28 AM   073°06.399'W    46°02.069'N          440.0
          100.0         966.85          +3.36          52.97            9.3            215       2/3/2022    12:58:29 AM   073°06.395'W    46°02.073'N          445.1
          101.0         966.24          +3.31          53.37            9.3            215       2/3/2022    12:58:30 AM   073°06.391'W    46°02.077'N          450.2
          102.0         965.63          +3.25          53.47            9.3            215       2/3/2022    12:58:31 AM   073°06.387'W    46°02.081'N          455.3
          103.0         965.02          +3.22          53.23            9.3            215       2/3/2022    12:58:32 AM   073°06.383'W    46°02.085'N          460.4
          104.0         964.41          +3.20          52.81            9.3            215       2/3/2022    12:58:33 AM   073°06.379'W    46°02.089'N          465.5
          105.0         963.80          +3.19          52.29            9.3            215       2/3/2022    12:58:34 AM   073°06.375'W    46°02.093'N          470.6
          106.0         963.19          +3.16          52.67            9.3            215       2/3/2022    12:58:35 AM   073°06.370'W    46°02.097'N          475.8
          107.0         962.57          +3.11          52.74            9.3            215       2/3/2022    12:58:36 AM   073°06.366'W    46°02.102'N          481.0
          108.0         961.97          +3.10          52.94            9.3            215       2/3/2022    12:58:37 AM   073°06.362'W    46°02.106'N          486.0
          109.0         961.38          +3.06          53.22            9.3            215       2/3/2022    12:58:38 AM   073°06.358'W    46°02.110'N          491.0
          110.0         960.79          +3.01          53.41            9.3            215       2/3/2022    12:58:39 AM   073°06.354'W    46°02.114'N          496.0
          111.0         960.21          +2.97          53.67            9.3            215       2/3/2022    12:58:40 AM   073°06.350'W    46°02.118'N          500.9
          112.0         959.62          +2.92          53.63            9.3            215       2/3/2022    12:58:41 AM   073°06.346'W    46°02.122'N          505.8
          113.0         959.04          +2.88          53.97            9.3            215       2/3/2022    12:58:42 AM   073°06.342'W    46°02.126'N          510.8
          114.0         958.46          +2.84          54.00            9.3            215       2/3/2022    12:58:43 AM   073°06.338'W    46°02.130'N          515.6
          115.0         957.90          +2.79          54.03            9.3            215       2/3/2022    12:58:44 AM   073°06.334'W    46°02.135'N          520.3
          116.0         957.35          +2.74          54.39            9.3            215       2/3/2022    12:58:45 AM   073°06.330'W    46°02.139'N          525.0
          117.0         956.79          +2.70          54.12            9.3            214       2/3/2022    12:58:46 AM   073°06.326'W    46°02.143'N          529.8
          118.0         956.23          +2.67          54.35            9.2            214       2/3/2022    12:58:47 AM   073°06.321'W    46°02.147'N          534.4
          119.0         955.68          +2.64          54.27            9.2            213       2/3/2022    12:58:48 AM   073°06.317'W    46°02.151'N          539.1
          120.0         955.12          +2.60          54.20            9.2            212       2/3/2022    12:58:49 AM   073°06.313'W    46°02.155'N          543.9
          121.0         954.56          +2.55          54.46            9.2            212       2/3/2022    12:58:50 AM   073°06.309'W    46°02.159'N          548.6
          122.0         954.00          +2.49          54.36            9.3            211       2/3/2022    12:58:51 AM   073°06.305'W    46°02.163'N          553.3
          123.0         953.44          +2.46          54.57            9.3            211       2/3/2022    12:58:52 AM   073°06.301'W    46°02.168'N          558.1
          124.0         952.88          +2.43          54.44            9.3            211       2/3/2022    12:58:53 AM   073°06.297'W    46°02.172'N          562.8
          125.0         952.33          +2.41          54.26            9.3            212       2/3/2022    12:58:54 AM   073°06.293'W    46°02.176'N          567.5
          126.0         951.77          +2.37          54.71            9.2            212       2/3/2022    12:58:55 AM   073°06.289'W    46°02.180'N          572.2
          127.0         951.23          +2.32          54.61            9.1            213       2/3/2022    12:58:56 AM   073°06.285'W    46°02.184'N          576.9
          128.0         950.67          +2.28          54.71            9.0            213       2/3/2022    12:58:57 AM   073°06.281'W    46°02.188'N          581.6
          129.0         950.12          +2.26          54.45            8.9            213       2/3/2022    12:58:58 AM   073°06.277'W    46°02.192'N          586.3
          130.0         949.57          +2.23          54.15            8.9            214       2/3/2022    12:58:59 AM   073°06.272'W    46°02.196'N          591.0
          131.0         949.03          +2.20          54.34            8.8            214       2/3/2022    12:59:00 AM   073°06.268'W    46°02.200'N          595.6
          132.0         948.49          +2.16          54.37            8.8            214       2/3/2022    12:59:01 AM   073°06.264'W    46°02.205'N          600.2
          133.0         947.95          +2.14          54.36            8.8            214       2/3/2022    12:59:02 AM   073°06.260'W    46°02.209'N          604.7
          134.0         947.43          +2.12          53.99            8.8            213       2/3/2022    12:59:03 AM   073°06.256'W    46°02.213'N          609.2
          135.0         946.90          +2.10          54.28            8.7            213       2/3/2022    12:59:04 AM   073°06.252'W    46°02.217'N          613.7
          136.0         946.37          +2.06          54.36            8.5            212       2/3/2022    12:59:05 AM   073°06.248'W    46°02.221'N          618.2
          137.0         945.84          +2.02          54.54            8.5            212       2/3/2022    12:59:06 AM   073°06.245'W    46°02.226'N          622.7
          138.0         945.31          +1.99          54.75            8.4            213       2/3/2022    12:59:07 AM   073°06.243'W    46°02.230'N          627.3
          139.0         944.76          +1.95          54.59            8.5            213       2/3/2022    12:59:08 AM   073°06.242'W    46°02.235'N          631.9
          140.0         944.23          +1.92          54.75            8.5            214       2/3/2022    12:59:09 AM   073°06.241'W    46°02.241'N          636.5
          141.0         943.69          +1.89          54.61            8.6            214       2/3/2022    12:59:10 AM   073°06.240'W    46°02.246'N          641.1
          142.0         943.15          +1.86          54.69            8.7            214       2/3/2022    12:59:11 AM   073°06.237'W    46°02.252'N          645.7
          143.0         942.59          +1.84          54.80            8.6            214       2/3/2022    12:59:12 AM   073°06.233'W    46°02.256'N          650.4
          144.0         942.04          +1.80          54.57            8.6            214       2/3/2022    12:59:13 AM   073°06.228'W    46°02.260'N          655.2
          145.0         941.48          +1.77          54.67            8.6            214       2/3/2022    12:59:14 AM   073°06.223'W    46°02.263'N          660.0
          146.0         940.91          +1.73          54.83            8.6            213       2/3/2022    12:59:15 AM   073°06.218'W    46°02.266'N          664.9
          147.0         940.34          +1.69          55.08            8.7            213       2/3/2022    12:59:16 AM   073°06.214'W    46°02.268'N          669.8
          148.0         939.76          +1.66          55.36            8.7            213       2/3/2022    12:59:17 AM   073°06.210'W    46°02.269'N          674.7
          149.0         939.19          +1.62          55.37            8.8            214       2/3/2022    12:59:18 AM   073°06.206'W    46°02.271'N          679.6
          150.0         938.61          +1.57          55.23            8.8            214       2/3/2022    12:59:19 AM   073°06.202'W    46°02.274'N          684.6
          151.0         938.02          +1.52          54.92            8.8            215       2/3/2022    12:59:20 AM   073°06.198'W    46°02.276'N          689.6
          152.0         937.43          +1.50          54.76            8.8            215       2/3/2022    12:59:21 AM   073°06.193'W    46°02.279'N          694.7
          153.0         936.83          +1.50          54.19            8.8            216       2/3/2022    12:59:22 AM   073°06.190'W    46°02.284'N          699.8
          154.0         936.24          +1.50          54.15            8.8            216       2/3/2022    12:59:23 AM   073°06.189'W    46°02.288'N          704.9
          155.0         935.65          +1.47          54.20            8.8            217       2/3/2022    12:59:24 AM   073°06.189'W    46°02.292'N          710.0
          156.0         935.05          +1.46          54.33            8.7            216       2/3/2022    12:59:25 AM   073°06.192'W    46°02.294'N          715.1
          157.0         934.45          +1.45          54.21            8.6            217       2/3/2022    12:59:26 AM   073°06.186'W    46°02.297'N          720.3
          158.0         933.86          +1.43          54.26            8.6            217       2/3/2022    12:59:27 AM   073°06.180'W    46°02.300'N          725.4
          159.0         933.25          +1.40          54.35            8.6            217       2/3/2022    12:59:28 AM   073°06.173'W    46°02.304'N          730.7
          160.0         932.64          +1.42          54.39            8.7            217       2/3/2022    12:59:29 AM   073°06.166'W    46°02.309'N          735.9
          161.0         932.03          +1.41          54.41            8.7            217       2/3/2022    12:59:30 AM   073°06.159'W    46°02.314'N          741.2
          162.0         931.43          +1.41          54.46            8.7            218       2/3/2022    12:59:31 AM   073°06.154'W    46°02.319'N          746.4
          163.0         930.83          +1.40          54.63            8.7            219       2/3/2022    12:59:32 AM   073°06.150'W    46°02.322'N          751.6
          164.0         930.23          +1.39          54.45            8.9            219       2/3/2022    12:59:33 AM   073°06.148'W    46°02.326'N          756.7
          165.0         929.63          +1.41          54.50            9.0            218       2/3/2022    12:59:34 AM   073°06.146'W    46°02.330'N          762.0
          166.0         929.02          +1.41          54.65            9.1            217       2/3/2022    12:59:35 AM   073°06.143'W    46°02.335'N          767.2
          167.0         928.41          +1.39          54.51            9.2            216       2/3/2022    12:59:36 AM   073°06.138'W    46°02.341'N          772.5
          168.0         927.84          +1.36          54.73            9.2            215       2/3/2022    12:59:37 AM   073°06.132'W    46°02.346'N          777.5
          169.0         927.23          +1.32          54.95            9.3            215       2/3/2022    12:59:38 AM   073°06.125'W    46°02.350'N          782.7
          170.0         926.62          +1.30          54.92            9.3            215       2/3/2022    12:59:39 AM   073°06.118'W    46°02.354'N          788.0
          171.0         926.01          +1.29          55.13            9.4            216       2/3/2022    12:59:40 AM   073°06.112'W    46°02.357'N          793.3
          172.0         925.41          +1.25          55.22            9.5            216       2/3/2022    12:59:41 AM   073°06.105'W    46°02.360'N          798.5
          173.0         924.82          +1.23          55.83            9.6            217       2/3/2022    12:59:42 AM   073°06.099'W    46°02.363'N          803.7
          174.0         924.21          +1.21          56.28            9.7            217       2/3/2022    12:59:43 AM   073°06.094'W    46°02.366'N          809.0
          175.0         923.60          +1.20          57.30            9.9            217       2/3/2022    12:59:44 AM   073°06.090'W    46°02.369'N          814.3
          176.0         922.99          +1.18          57.53           10.1            217       2/3/2022    12:59:45 AM   073°06.087'W    46°02.372'N          819.6
          177.0         922.39          +1.14          57.47           10.2            217       2/3/2022    12:59:46 AM   073°06.085'W    46°02.375'N          824.9
          178.0         921.78          +1.11          57.25           10.3            216       2/3/2022    12:59:47 AM   073°06.083'W    46°02.379'N          830.1
          179.0         921.19          +1.06          56.72           10.4            215       2/3/2022    12:59:48 AM   073°06.082'W    46°02.385'N          835.3
          180.0         920.59          +1.05          56.30           10.4            215       2/3/2022    12:59:49 AM   073°06.079'W    46°02.391'N          840.6
          181.0         919.97          +1.05          57.09           10.4            214       2/3/2022    12:59:50 AM   073°06.075'W    46°02.395'N          846.0
          182.0         919.34          +1.02          57.88           10.4            213       2/3/2022    12:59:51 AM   073°06.070'W    46°02.399'N          851.5
          183.0         918.70          +1.11          59.29           10.5            213       2/3/2022    12:59:52 AM   073°06.063'W    46°02.404'N          857.1
          184.0         918.05          +1.24          60.63           10.6            212       2/3/2022    12:59:53 AM   073°06.056'W    46°02.409'N          862.8
          185.0         917.40          +1.28          60.47           10.6            212       2/3/2022    12:59:54 AM   073°06.050'W    46°02.416'N          868.5
          186.0         916.74          +1.25          59.48           10.7            213       2/3/2022    12:59:55 AM   073°06.048'W    46°02.422'N          874.3
          187.0         916.08          +1.21          59.50           10.8            213       2/3/2022    12:59:56 AM   073°06.046'W    46°02.428'N          880.0
          188.0         915.43          +1.17          59.65           10.8            214       2/3/2022    12:59:57 AM   073°06.044'W    46°02.432'N          885.8
          189.0         914.78          +1.16          60.28           11.0            214       2/3/2022    12:59:58 AM   073°06.040'W    46°02.436'N          891.5
          190.0         914.14          +1.16          60.65           11.1            213       2/3/2022    12:59:59 AM   073°06.035'W    46°02.438'N          897.1
          191.0         913.50          +1.12          60.26           11.3            212       2/3/2022     1:00:00 AM   073°06.027'W    46°02.441'N          902.8
          192.0         912.86          +1.09          60.30           11.5            212       2/3/2022     1:00:01 AM   073°06.019'W    46°02.445'N          908.3
          193.0         912.24          +1.07          60.57           11.6            211       2/3/2022     1:00:02 AM   073°06.012'W    46°02.451'N          913.8
          194.0         911.62          +1.00          60.49           11.7            210       2/3/2022     1:00:03 AM   073°06.007'W    46°02.457'N          919.3
          195.0         911.02          +0.91          60.38           11.8            210       2/3/2022     1:00:04 AM   073°06.004'W    46°02.463'N          924.5
          196.0         910.43          +0.82          60.94           12.0            211       2/3/2022     1:00:05 AM   073°06.001'W    46°02.468'N          929.8
          197.0         909.85          +0.78          61.72           12.1            211       2/3/2022     1:00:06 AM   073°05.997'W    46°02.474'N          934.9
          198.0         909.26          +0.71          62.22           12.4            212       2/3/2022     1:00:07 AM   073°05.991'W    46°02.480'N          940.1
          199.0         908.69          +0.66          62.49           12.6            212       2/3/2022     1:00:08 AM   073°05.986'W    46°02.488'N          945.1
          200.0         908.13          +0.62          62.59           12.7            212       2/3/2022     1:00:09 AM   073°05.983'W    46°02.494'N          950.1
          201.0         907.56          +0.55          62.28           12.8            212       2/3/2022     1:00:10 AM   073°05.980'W    46°02.501'N          955.1
          202.0         906.99          +0.48          62.46           12.8            212       2/3/2022     1:00:11 AM   073°05.977'W    46°02.507'N          960.1
          203.0         906.41          +0.43          62.20           12.9            213       2/3/2022     1:00:12 AM   073°05.975'W    46°02.513'N          965.3
          204.0         905.82          +0.36          62.51           12.9            213       2/3/2022     1:00:13 AM   073°05.972'W    46°02.519'N          970.5
          205.0         905.23          +0.26          62.29           12.8            213       2/3/2022     1:00:14 AM   073°05.968'W    46°02.524'N          975.8
          206.0         904.64          +0.19          62.54           12.8            213       2/3/2022     1:00:15 AM   073°05.962'W    46°02.529'N          981.0
          207.0         904.06          +0.16          62.74           12.8            214       2/3/2022     1:00:16 AM   073°05.954'W    46°02.535'N          986.1
          208.0         903.50          +0.08          62.62           12.9            214       2/3/2022     1:00:17 AM   073°05.945'W    46°02.541'N          991.1
          209.0         902.93          +0.01          62.13           13.0            214       2/3/2022     1:00:18 AM   073°05.937'W    46°02.547'N          996.1
          210.0         902.35          -0.04          62.59           13.0            214       2/3/2022     1:00:19 AM   073°05.929'W    46°02.555'N         1001.3
          211.0         901.78          -0.09          63.15           13.1            214       2/3/2022     1:00:20 AM   073°05.923'W    46°02.563'N         1006.4
          212.0         901.21          -0.16          63.74           13.0            213       2/3/2022     1:00:21 AM   073°05.919'W    46°02.571'N         1011.4
          213.0         900.64          -0.21          64.71           13.0            213       2/3/2022     1:00:22 AM   073°05.916'W    46°02.579'N         1016.5
          214.0         900.06          -0.22          66.04           13.0            213       2/3/2022     1:00:23 AM   073°05.912'W    46°02.585'N         1021.6
          215.0         899.49          -0.23          67.03           13.0            213       2/3/2022     1:00:24 AM   073°05.906'W    46°02.589'N         1026.6
          216.0         898.92          -0.25          67.42           13.1            213       2/3/2022     1:00:25 AM   073°05.898'W    46°02.594'N         1031.7
          217.0         898.34          -0.29          67.24           13.1            213       2/3/2022     1:00:26 AM   073°05.889'W    46°02.599'N         1036.9
          218.0         897.77          -0.35          67.12           13.0            213       2/3/2022     1:00:27 AM   073°05.881'W    46°02.606'N         1042.0
          219.0         897.18          -0.41          66.70           12.9            213       2/3/2022     1:00:28 AM   073°05.873'W    46°02.614'N         1047.2
          220.0         896.59          -0.49          67.01           12.9            213       2/3/2022     1:00:29 AM   073°05.868'W    46°02.622'N         1052.5
          221.0         895.99          -0.55          67.77           13.0            214       2/3/2022     1:00:30 AM   073°05.862'W    46°02.628'N         1057.9
          222.0         895.39          -0.57          68.60           13.0            213       2/3/2022     1:00:31 AM   073°05.856'W    46°02.633'N         1063.3
          223.0         894.79          -0.60          69.61           13.1            213       2/3/2022     1:00:32 AM   073°05.848'W    46°02.638'N         1068.6
          224.0         894.18          -0.66          69.38           13.2            213       2/3/2022     1:00:33 AM   073°05.840'W    46°02.643'N         1074.0
          225.0         893.58          -0.69          69.47           13.3            213       2/3/2022     1:00:34 AM   073°05.834'W    46°02.649'N         1079.4
          226.0         892.97          -0.73          69.67           13.4            212       2/3/2022     1:00:35 AM   073°05.829'W    46°02.654'N         1084.9
          227.0         892.36          -0.78          69.38           13.3            212       2/3/2022     1:00:36 AM   073°05.826'W    46°02.659'N         1090.3
          228.0         891.76          -0.86          68.76           13.2            211       2/3/2022     1:00:37 AM   073°05.821'W    46°02.664'N         1095.6
