       UTC_Date       UTC_Time        FltTime         Ascent        GPM_AGL        GPM_MSL        Alt_AGL        Alt_MSL          Press           Temp         RelHum        Mix_Rat             DP         WSpeed          WDirn         Long/E          Lat/N
      2/10/2022    12:02:18 PM           31.0            315          143.4          181.4          143.4          181.4         984.29          +0.54          85.79            3.5           -1.6           14.0            183  073°23'17.6"W   44°57'30.4"N
      2/10/2022    12:02:19 PM           32.0            318          148.8          186.8          148.8          186.8         983.63          +0.45          86.34            3.5           -1.6           14.0            183  073°23'17.5"W   44°57'30.9"N
      2/10/2022    12:02:20 PM           33.0            320          154.2          192.2          154.2          192.2         982.97          +0.43          86.46            3.5           -1.6           14.0            183  073°23'17.5"W   44°57'31.4"N
      2/10/2022    12:02:21 PM           34.0            323          159.6          197.6          159.7          197.7         982.29          +0.41          86.43            3.5           -1.6           14.0            183  073°23'17.5"W   44°57'31.9"N
      2/10/2022    12:02:22 PM           35.0            326          165.2          203.2          165.2          203.2         981.62          +0.38          86.16            3.4           -1.7           14.0            184  073°23'17.4"W   44°57'32.4"N
      2/10/2022    12:02:23 PM           36.0            328          170.7          208.7          170.7          208.7         980.95          +0.39          85.50            3.4           -1.8           14.0            184  073°23'17.4"W   44°57'32.9"N
      2/10/2022    12:02:24 PM           37.0            332          176.3          214.3          176.3          214.3         980.26          +0.57          84.75            3.4           -1.7           14.0            184  073°23'17.3"W   44°57'33.4"N
      2/10/2022    12:02:25 PM           38.0            335          181.9          219.9          181.9          219.9         979.58          +0.66          83.29            3.4           -1.8           13.9            184  073°23'17.2"W   44°57'33.9"N
      2/10/2022    12:02:26 PM           39.0            337          187.5          225.5          187.5          225.5         978.89          +0.73          82.49            3.4           -1.9           13.9            184  073°23'17.1"W   44°57'34.4"N
      2/10/2022    12:02:27 PM           40.0            340          193.2          231.2          193.2          231.2         978.19          +0.76          81.95            3.4           -2.0           13.8            185  073°23'17.0"W   44°57'34.9"N
      2/10/2022    12:02:28 PM           41.0            342          199.0          237.0          199.0          237.0         977.49          +0.84          81.30            3.4           -2.0           13.7            185  073°23'17.0"W   44°57'35.4"N
      2/10/2022    12:02:29 PM           42.0            344          204.7          242.7          204.7          242.7         976.80          +0.87          80.87            3.4           -2.0           13.7            185  073°23'16.9"W   44°57'35.9"N
      2/10/2022    12:02:30 PM           43.0            346          210.4          248.4          210.5          248.5         976.10          +0.89          80.50            3.4           -2.1           13.6            186  073°23'16.8"W   44°57'36.4"N
      2/10/2022    12:02:31 PM           44.0            348          216.1          254.1          216.2          254.2         975.41          +0.92          80.01            3.4           -2.1           13.5            186  073°23'16.8"W   44°57'36.9"N
      2/10/2022    12:02:32 PM           45.0            349          221.9          259.9          221.9          259.9         974.71          +0.97          79.85            3.4           -2.1           13.4            186  073°23'16.7"W   44°57'37.3"N
      2/10/2022    12:02:33 PM           46.0            351          227.7          265.7          227.7          265.7         974.01          +0.97          79.48            3.3           -2.2           13.4            187  073°23'16.6"W   44°57'37.7"N
      2/10/2022    12:02:34 PM           47.0            352          233.6          271.6          233.6          271.6         973.29          +0.95          79.48            3.3           -2.2           13.3            187  073°23'16.6"W   44°57'38.2"N
      2/10/2022    12:02:35 PM           48.0            354          239.5          277.5          239.5          277.5         972.58          +0.89          79.93            3.3           -2.2           13.2            187  073°23'16.5"W   44°57'38.6"N
      2/10/2022    12:02:36 PM           49.0            355          245.4          283.4          245.4          283.4         971.87          +0.87          79.88            3.3           -2.2           13.0            187  073°23'16.4"W   44°57'39.0"N
      2/10/2022    12:02:37 PM           50.0            356          251.3          289.3          251.3          289.3         971.15          +0.87          79.74            3.3           -2.2           12.9            188  073°23'16.4"W   44°57'39.4"N
      2/10/2022    12:02:38 PM           51.0            357          257.3          295.3          257.3          295.3         970.43          +0.85          80.03            3.4           -2.2           12.8            188  073°23'16.3"W   44°57'39.8"N
      2/10/2022    12:02:39 PM           52.0            358          263.4          301.4          263.4          301.4         969.70          +0.80          80.14            3.3           -2.2           12.6            188  073°23'16.3"W   44°57'40.2"N
      2/10/2022    12:02:40 PM           53.0            359          269.4          307.4          269.4          307.4         968.97          +0.77          80.20            3.3           -2.3           12.5            189  073°23'16.2"W   44°57'40.6"N
      2/10/2022    12:02:41 PM           54.0            360          275.5          313.5          275.5          313.5         968.23          +0.77          79.94            3.3           -2.3           12.3            189  073°23'16.1"W   44°57'41.0"N
      2/10/2022    12:02:42 PM           55.0            361          281.6          319.6          281.6          319.6         967.49          +0.78          79.61            3.3           -2.3           12.1            189  073°23'16.0"W   44°57'41.3"N
      2/10/2022    12:02:43 PM           56.0            361          287.7          325.7          287.7          325.7         966.76          +0.78          79.51            3.3           -2.4           12.0            190  073°23'15.9"W   44°57'41.7"N
      2/10/2022    12:02:44 PM           57.0            362          293.7          331.7          293.7          331.7         966.04          +0.78          79.33            3.3           -2.4           11.8            190  073°23'15.8"W   44°57'42.1"N
      2/10/2022    12:02:45 PM           58.0            363          299.8          337.8          299.8          337.8         965.31          +0.81          78.34            3.3           -2.5           11.6            191  073°23'15.8"W   44°57'42.4"N
      2/10/2022    12:02:46 PM           59.0            364          305.8          343.8          305.8          343.8         964.59          +1.01          76.80            3.3           -2.6           11.4            191  073°23'15.7"W   44°57'42.8"N
      2/10/2022    12:02:47 PM           60.0            365          311.8          349.8          311.9          349.9         963.86          +1.20          74.85            3.2           -2.8           11.2            191  073°23'15.6"W   44°57'43.1"N
      2/10/2022    12:02:48 PM           61.0            365          317.9          355.9          318.0          356.0         963.13          +1.44          72.83            3.2           -2.9           11.0            192  073°23'15.5"W   44°57'43.4"N
      2/10/2022    12:02:49 PM           62.0            366          324.0          362.0          324.0          362.0         962.41          +1.71          71.00            3.2           -3.0           10.9            192  073°23'15.4"W   44°57'43.8"N
      2/10/2022    12:02:50 PM           63.0            367          330.0          368.0          330.0          368.0         961.69          +1.97          68.84            3.2           -3.1           10.7            193  073°23'15.3"W   44°57'44.1"N
      2/10/2022    12:02:51 PM           64.0            367          336.1          374.1          336.1          374.1         960.97          +2.32          67.21            3.2           -3.1           10.5            193  073°23'15.2"W   44°57'44.5"N
      2/10/2022    12:02:52 PM           65.0            368          342.1          380.1          342.1          380.1         960.25          +2.55          65.56            3.1           -3.2           10.4            194  073°23'15.1"W   44°57'44.8"N
      2/10/2022    12:02:53 PM           66.0            368          348.1          386.1          348.2          386.2         959.54          +2.68          64.79            3.1           -3.3           10.2            194  073°23'15.0"W   44°57'45.1"N
      2/10/2022    12:02:54 PM           67.0            368          354.2          392.2          354.2          392.2         958.82          +2.78          64.18            3.1           -3.3           10.1            195  073°23'14.8"W   44°57'45.5"N
      2/10/2022    12:02:55 PM           68.0            369          360.3          398.3          360.4          398.4         958.09          +2.89          63.64            3.1           -3.3           10.0            196  073°23'14.7"W   44°57'45.8"N
      2/10/2022    12:02:56 PM           69.0            369          366.6          404.6          366.6          404.6         957.35          +3.00          63.09            3.1           -3.3            9.9            196  073°23'14.6"W   44°57'46.1"N
      2/10/2022    12:02:57 PM           70.0            369          372.9          410.9          372.9          410.9         956.61          +3.06          62.59            3.1           -3.4            9.8            197  073°23'14.5"W   44°57'46.4"N
      2/10/2022    12:02:58 PM           71.0            370          379.1          417.1          379.1          417.1         955.87          +3.19          62.03            3.1           -3.4            9.6            198  073°23'14.4"W   44°57'46.7"N
      2/10/2022    12:02:59 PM           72.0            370          385.4          423.4          385.4          423.4         955.13          +3.36          61.08            3.1           -3.4            9.6            198  073°23'14.2"W   44°57'47.0"N
      2/10/2022    12:03:00 PM           73.0            370          391.7          429.7          391.7          429.7         954.39          +3.74          60.33            3.2           -3.2            9.5            199  073°23'14.1"W   44°57'47.3"N
      2/10/2022    12:03:01 PM           74.0            370          398.0          436.0          398.0          436.0         953.65          +3.88          59.52            3.1           -3.3            9.4            200  073°23'13.9"W   44°57'47.6"N
      2/10/2022    12:03:02 PM           75.0            370          404.2          442.2          404.2          442.2         952.92          +3.90          59.32            3.1           -3.3            9.3            200  073°23'13.8"W   44°57'47.9"N
      2/10/2022    12:03:03 PM           76.0            370          410.4          448.4          410.4          448.4         952.20          +3.85          59.46            3.1           -3.3            9.2            201  073°23'13.6"W   44°57'48.2"N
      2/10/2022    12:03:04 PM           77.0            371          416.5          454.5          416.6          454.6         951.48          +3.81          59.87            3.2           -3.3            9.2            202  073°23'13.5"W   44°57'48.4"N
      2/10/2022    12:03:05 PM           78.0            371          422.7          460.7          422.8          460.8         950.75          +3.72          60.14            3.2           -3.3            9.1            202  073°23'13.4"W   44°57'48.7"N
      2/10/2022    12:03:06 PM           79.0            371          428.9          466.9          428.9          466.9         950.03          +3.69          60.60            3.2           -3.2            9.1            203  073°23'13.2"W   44°57'48.9"N
      2/10/2022    12:03:07 PM           80.0            371          435.0          473.0          435.0          473.0         949.32          +3.63          60.95            3.2           -3.2            9.0            204  073°23'13.0"W   44°57'49.2"N
      2/10/2022    12:03:08 PM           81.0            371          441.1          479.1          441.2          479.2         948.60          +3.59          61.12            3.2           -3.2            9.0            204  073°23'12.9"W   44°57'49.4"N
      2/10/2022    12:03:09 PM           82.0            371          447.2          485.2          447.3          485.3         947.88          +3.54          61.11            3.2           -3.2            9.0            205  073°23'12.7"W   44°57'49.7"N
      2/10/2022    12:03:10 PM           83.0            371          453.3          491.3          453.3          491.3         947.18          +3.53          61.22            3.2           -3.2            8.9            206  073°23'12.5"W   44°57'49.9"N
      2/10/2022    12:03:11 PM           84.0            371          459.4          497.4          459.4          497.4         946.47          +3.57          61.10            3.2           -3.2            8.9            206  073°23'12.4"W   44°57'50.1"N
      2/10/2022    12:03:12 PM           85.0            372          465.4          503.4          465.5          503.5         945.76          +3.54          61.35            3.2           -3.2            8.9            207  073°23'12.2"W   44°57'50.4"N
      2/10/2022    12:03:13 PM           86.0            372          471.6          509.6          471.6          509.6         945.05          +3.53          61.34            3.2           -3.2            8.9            208  073°23'12.0"W   44°57'50.6"N
      2/10/2022    12:03:14 PM           87.0            373          477.8          515.8          477.8          515.8         944.33          +3.49          61.39            3.2           -3.2            8.9            209  073°23'11.8"W   44°57'50.8"N
      2/10/2022    12:03:15 PM           88.0            373          484.0          522.0          484.0          522.0         943.60          +3.46          61.63            3.2           -3.2            8.9            209  073°23'11.6"W   44°57'51.1"N
      2/10/2022    12:03:16 PM           89.0            375          490.2          528.2          490.3          528.3         942.87          +3.40          61.95            3.2           -3.2            8.9            210  073°23'11.4"W   44°57'51.3"N
      2/10/2022    12:03:17 PM           90.0            376          496.5          534.5          496.5          534.5         942.15          +3.33          62.15            3.2           -3.2            8.9            211  073°23'11.2"W   44°57'51.5"N
      2/10/2022    12:03:18 PM           91.0            378          502.7          540.7          502.7          540.7         941.43          +3.30          62.38            3.2           -3.2            8.9            211  073°23'11.0"W   44°57'51.8"N
      2/10/2022    12:03:19 PM           92.0            379          509.0          547.0          509.0          547.0         940.70          +3.26          62.34            3.2           -3.2            8.9            212  073°23'10.8"W   44°57'52.0"N
      2/10/2022    12:03:20 PM           93.0            381          515.3          553.3          515.3          553.3         939.97          +3.23          62.64            3.2           -3.2            9.0            213  073°23'10.6"W   44°57'52.2"N
      2/10/2022    12:03:21 PM           94.0            383          521.6          559.6          521.7          559.7         939.23          +3.18          62.77            3.2           -3.2            9.0            213  073°23'10.4"W   44°57'52.4"N
      2/10/2022    12:03:22 PM           95.0            386          528.0          566.0          528.1          566.1         938.49          +3.12          63.00            3.2           -3.2            9.1            214  073°23'10.2"W   44°57'52.7"N
      2/10/2022    12:03:23 PM           96.0            388          534.4          572.4          534.5          572.5         937.75          +3.07          63.21            3.2           -3.2            9.1            214  073°23'09.9"W   44°57'52.9"N
      2/10/2022    12:03:24 PM           97.0            390          540.8          578.8          540.9          578.9         937.01          +3.00          63.52            3.2           -3.2            9.2            215  073°23'09.7"W   44°57'53.1"N
      2/10/2022    12:03:25 PM           98.0            392          547.2          585.2          547.3          585.3         936.27          +2.94          63.61            3.2           -3.3            9.3            215  073°23'09.5"W   44°57'53.3"N
      2/10/2022    12:03:26 PM           99.0            394          553.7          591.7          553.8          591.8         935.51          +2.89          63.72            3.2           -3.3            9.3            216  073°23'09.2"W   44°57'53.6"N
      2/10/2022    12:03:27 PM          100.0            396          560.4          598.4          560.5          598.5         934.75          +2.83          64.14            3.2           -3.3            9.4            216  073°23'09.0"W   44°57'53.8"N
      2/10/2022    12:03:28 PM          101.0            398          567.0          605.0          567.1          605.1         933.98          +2.76          64.40            3.2           -3.3            9.4            217  073°23'08.7"W   44°57'54.1"N
      2/10/2022    12:03:29 PM          102.0            399          573.6          611.6          573.7          611.7         933.22          +2.68          64.75            3.2           -3.3            9.5            217  073°23'08.5"W   44°57'54.3"N
      2/10/2022    12:03:30 PM          103.0            400          580.4          618.4          580.4          618.4         932.44          +2.63          64.80            3.2           -3.3            9.6            217  073°23'08.3"W   44°57'54.6"N
      2/10/2022    12:03:31 PM          104.0            400          587.1          625.1          587.2          625.2         931.66          +2.59          65.09            3.2           -3.3            9.7            217  073°23'08.0"W   44°57'54.8"N
      2/10/2022    12:03:32 PM          105.0            401          594.0          632.0          594.1          632.1         930.87          +2.54          65.56            3.2           -3.3            9.8            217  073°23'07.7"W   44°57'55.0"N
      2/10/2022    12:03:33 PM          106.0            402          600.8          638.8          600.9          638.9         930.08          +2.50          65.76            3.2           -3.2            9.9            217  073°23'07.4"W   44°57'55.3"N
      2/10/2022    12:03:34 PM          107.0            402          607.8          645.8          607.9          645.9         929.29          +2.45          66.00            3.2           -3.2           10.0            218  073°23'07.1"W   44°57'55.6"N
      2/10/2022    12:03:35 PM          108.0            403          614.7          652.7          614.8          652.8         928.49          +2.38          66.25            3.2           -3.3           10.1            218  073°23'06.8"W   44°57'55.8"N
      2/10/2022    12:03:36 PM          109.0            403          621.6          659.6          621.7          659.7         927.69          +2.31          66.18            3.2           -3.3           10.2            218  073°23'06.5"W   44°57'56.1"N
      2/10/2022    12:03:37 PM          110.0            402          628.4          666.4          628.5          666.5         926.91          +2.25          66.71            3.2           -3.3           10.3            218  073°23'06.2"W   44°57'56.3"N
      2/10/2022    12:03:38 PM          111.0            401          635.2          673.2          635.3          673.3         926.14          +2.18          66.89            3.2           -3.3           10.4            218  073°23'05.9"W   44°57'56.6"N
      2/10/2022    12:03:39 PM          112.0            400          641.9          679.9          642.0          680.0         925.37          +2.10          67.09            3.2           -3.4           10.5            218  073°23'05.6"W   44°57'56.9"N
      2/10/2022    12:03:40 PM          113.0            399          648.5          686.5          648.6          686.6         924.61          +2.03          67.25            3.2           -3.4           10.6            218  073°23'05.2"W   44°57'57.1"N
      2/10/2022    12:03:41 PM          114.0            397          655.1          693.1          655.2          693.2         923.86          +1.95          67.37            3.2           -3.5           10.7            218  073°23'04.9"W   44°57'57.4"N
      2/10/2022    12:03:42 PM          115.0            395          661.7          699.7          661.8          699.8         923.10          +1.88          67.95            3.2           -3.4           10.8            218  073°23'04.5"W   44°57'57.7"N
      2/10/2022    12:03:43 PM          116.0            393          668.3          706.3          668.4          706.4         922.34          +1.82          68.27            3.2           -3.4           10.9            218  073°23'04.2"W   44°57'57.9"N
      2/10/2022    12:03:44 PM          117.0            391          674.9          712.9          675.0          713.0         921.59          +1.72          68.59            3.2           -3.4           11.0            218  073°23'03.8"W   44°57'58.2"N
      2/10/2022    12:03:45 PM          118.0            388          681.4          719.4          681.6          719.6         920.84          +1.67          69.02            3.2           -3.4           11.1            218  073°23'03.5"W   44°57'58.5"N
      2/10/2022    12:03:46 PM          119.0            386          687.9          725.9          688.0          726.0         920.10          +1.62          69.06            3.2           -3.4           11.1            218  073°23'03.2"W   44°57'58.7"N
      2/10/2022    12:03:47 PM          120.0            383          694.2          732.2          694.3          732.3         919.38          +1.54          69.37            3.2           -3.5           11.2            218  073°23'02.9"W   44°57'59.0"N
      2/10/2022    12:03:48 PM          121.0            381          700.6          738.6          700.7          738.7         918.66          +1.47          69.78            3.2           -3.4           11.2            218  073°23'02.6"W   44°57'59.3"N
      2/10/2022    12:03:49 PM          122.0            378          707.0          745.0          707.1          745.1         917.93          +1.42          69.78            3.2           -3.5           11.3            219  073°23'02.3"W   44°57'59.6"N
      2/10/2022    12:03:50 PM          123.0            376          713.2          751.2          713.4          751.4         917.21          +1.36          70.04            3.2           -3.5           11.3            218  073°23'02.0"W   44°57'59.8"N
      2/10/2022    12:03:51 PM          124.0            374          719.5          757.5          719.6          757.6         916.50          +1.32          70.33            3.2           -3.5           11.4            218  073°23'01.7"W   44°58'00.1"N
      2/10/2022    12:03:52 PM          125.0            372          725.7          763.7          725.8          763.8         915.80          +1.27          70.32            3.2           -3.5           11.4            218  073°23'01.3"W   44°58'00.4"N
      2/10/2022    12:03:53 PM          126.0            370          731.9          769.9          732.0          770.0         915.09          +1.24          70.64            3.2           -3.5           11.4            218  073°23'01.0"W   44°58'00.8"N
      2/10/2022    12:03:54 PM          127.0            368          738.0          776.0          738.2          776.2         914.39          +1.20          71.00            3.2           -3.5           11.4            218  073°23'00.6"W   44°58'01.1"N
      2/10/2022    12:03:55 PM          128.0            366          744.1          782.1          744.2          782.2         913.70          +1.14          71.12            3.2           -3.5           11.5            219  073°23'00.3"W   44°58'01.4"N
      2/10/2022    12:03:56 PM          129.0            365          750.1          788.1          750.2          788.2         913.02          +1.08          71.14            3.2           -3.6           11.5            219  073°22'59.9"W   44°58'01.7"N
      2/10/2022    12:03:57 PM          130.0            364          756.1          794.1          756.2          794.2         912.34          +1.02          71.39            3.2           -3.6           11.5            219  073°22'59.6"W   44°58'02.1"N
      2/10/2022    12:03:58 PM          131.0            362          762.1          800.1          762.2          800.2         911.67          +0.97          71.56            3.2           -3.6           11.6            219  073°22'59.3"W   44°58'02.4"N
      2/10/2022    12:03:59 PM          132.0            361          767.9          805.9          768.1          806.1         911.00          +0.92          71.47            3.2           -3.7           11.6            219  073°22'58.9"W   44°58'02.7"N
      2/10/2022    12:04:00 PM          133.0            360          773.8          811.8          773.9          811.9         910.34          +0.86          72.02            3.2           -3.6           11.7            219  073°22'58.6"W   44°58'03.0"N
      2/10/2022    12:04:01 PM          134.0            359          779.7          817.7          779.8          817.8         909.67          +0.81          72.38            3.2           -3.6           11.7            220  073°22'58.2"W   44°58'03.3"N
      2/10/2022    12:04:02 PM          135.0            359          785.6          823.6          785.8          823.8         908.99          +0.74          72.74            3.2           -3.6           11.7            220  073°22'57.9"W   44°58'03.6"N
      2/10/2022    12:04:03 PM          136.0            358          791.6          829.6          791.7          829.7         908.32          +0.68          72.83            3.2           -3.6           11.7            220  073°22'57.6"W   44°58'04.0"N
      2/10/2022    12:04:04 PM          137.0            358          797.6          835.6          797.7          835.7         907.64          +0.62          73.13            3.2           -3.6           11.7            220  073°22'57.3"W   44°58'04.3"N
      2/10/2022    12:04:05 PM          138.0            358          803.6          841.6          803.7          841.7         906.97          +0.55          73.39            3.2           -3.7           11.7            220  073°22'56.9"W   44°58'04.6"N
      2/10/2022    12:04:06 PM          139.0            358          809.5          847.5          809.7          847.7         906.30          +0.48          73.82            3.2           -3.6           11.7            221  073°22'56.6"W   44°58'04.9"N
      2/10/2022    12:04:07 PM          140.0            357          815.4          853.4          815.6          853.6         905.63          +0.41          73.89            3.2           -3.7           11.7            221  073°22'56.3"W   44°58'05.2"N
      2/10/2022    12:04:08 PM          141.0            357          821.4          859.4          821.5          859.5         904.96          +0.36          74.21            3.2           -3.7           11.7            221  073°22'56.0"W   44°58'05.5"N
      2/10/2022    12:04:09 PM          142.0            357          827.3          865.3          827.5          865.5         904.29          +0.31          74.54            3.2           -3.7           11.7            222  073°22'55.6"W   44°58'05.8"N
      2/10/2022    12:04:10 PM          143.0            357          833.2          871.2          833.4          871.4         903.62          +0.25          74.56            3.2           -3.7           11.8            222  073°22'55.4"W   44°58'06.1"N
      2/10/2022    12:04:11 PM          144.0            356          839.2          877.2          839.4          877.4         902.95          +0.19          74.91            3.2           -3.7           11.8            222  073°22'55.1"W   44°58'06.3"N
      2/10/2022    12:04:12 PM          145.0            356          845.2          883.2          845.4          883.4         902.27          +0.12          75.25            3.2           -3.7           11.8            223  073°22'54.8"W   44°58'06.6"N
      2/10/2022    12:04:13 PM          146.0            356          851.3          889.3          851.5          889.5         901.59          +0.08          75.22            3.2           -3.8           11.7            223  073°22'54.4"W   44°58'06.9"N
      2/10/2022    12:04:14 PM          147.0            356          857.3          895.3          857.5          895.5         900.91          +0.03          75.33            3.2           -3.8           11.7            224  073°22'54.1"W   44°58'07.2"N
      2/10/2022    12:04:15 PM          148.0            356          863.4          901.4          863.5          901.5         900.23          -0.02          75.50            3.2           -3.8           11.7            225  073°22'53.7"W   44°58'07.4"N
      2/10/2022    12:04:16 PM          149.0            356          869.3          907.3          869.5          907.5         899.56          -0.05          75.69            3.2           -3.8           11.7            225  073°22'53.3"W   44°58'07.7"N
      2/10/2022    12:04:17 PM          150.0            356          875.2          913.2          875.4          913.4         898.90          -0.09          75.92            3.2           -3.8           11.7            226  073°22'52.9"W   44°58'08.0"N
      2/10/2022    12:04:18 PM          151.0            357          881.1          919.1          881.2          919.2         898.24          -0.13          76.26            3.2           -3.8           11.7            226  073°22'52.5"W   44°58'08.2"N
      2/10/2022    12:04:19 PM          152.0            358          886.8          924.8          887.0          925.0         897.59          -0.18          76.11            3.2           -3.9           11.7            227  073°22'52.1"W   44°58'08.5"N
      2/10/2022    12:04:20 PM          153.0            359          892.6          930.6          892.8          930.8         896.94          -0.23          76.23            3.2           -3.9           11.7            227  073°22'51.7"W   44°58'08.8"N
      2/10/2022    12:04:21 PM          154.0            360          898.5          936.5          898.6          936.6         896.29          -0.27          76.35            3.2           -3.9           11.7            228  073°22'51.3"W   44°58'09.0"N
      2/10/2022    12:04:22 PM          155.0            361          904.3          942.3          904.5          942.5         895.64          -0.33          76.47            3.2           -4.0           11.8            228  073°22'50.9"W   44°58'09.3"N
      2/10/2022    12:04:23 PM          156.0            363          910.2          948.2          910.4          948.4         894.98          -0.41          77.04            3.2           -3.9           11.8            229  073°22'50.5"W   44°58'09.5"N
