       UTC_Date       UTC_Time        FltTime         Ascent        GPM_AGL        GPM_MSL        Alt_AGL        Alt_MSL          Press           Temp         RelHum        Mix_Rat             DP         WSpeed          WDirn         Long/E          Lat/N
                      hr:min:s              s          m/min              m              m              m              m            hPa             °C              %           g/kg             °C            m/s              °                              
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       2/3/2022     1:02:53 AM            0.0              0            0.0          105.0            0.0          105.0        1009.37          +4.70          56.10            3.0           -3.3            2.3            145  073°31'08.2"W   44°41'11.5"N
       2/3/2022     1:02:54 AM            1.0            382           13.1          118.1           13.1          118.1        1007.74          +4.97          58.95            3.2           -2.4            4.1            179  073°31'08.1"W   44°41'11.6"N
       2/3/2022     1:02:55 AM            2.0            381           20.8          125.8           20.8          125.8        1006.80          +5.00          59.86            3.2           -2.1            4.2            179  073°31'08.0"W   44°41'11.7"N
       2/3/2022     1:02:56 AM            3.0            377           27.2          132.2           27.2          132.2        1006.01          +5.02          55.78            3.0           -3.1            4.2            178  073°31'08.0"W   44°41'11.8"N
       2/3/2022     1:02:57 AM            4.0            373           33.0          138.0           33.0          138.0        1005.29          +5.00          55.82            3.0           -3.1            4.3            178  073°31'07.9"W   44°41'11.9"N
       2/3/2022     1:02:58 AM            5.0            370           38.3          143.3           38.3          143.3        1004.64          +4.95          55.92            3.0           -3.1            4.4            177  073°31'07.9"W   44°41'12.0"N
       2/3/2022     1:02:59 AM            6.0            367           43.5          148.5           43.5          148.5        1004.00          +4.92          55.82            3.0           -3.2            4.5            177  073°31'07.9"W   44°41'12.1"N
       2/3/2022     1:03:00 AM            7.0            365           48.6          153.6           48.6          153.6        1003.38          +4.88          55.97            3.0           -3.2            4.6            176  073°31'07.8"W   44°41'12.2"N
       2/3/2022     1:03:01 AM            8.0            363           53.8          158.8           53.8          158.8        1002.73          +4.84          55.92            3.0           -3.2            4.7            175  073°31'07.8"W   44°41'12.3"N
       2/3/2022     1:03:02 AM            9.0            361           59.2          164.2           59.2          164.2        1002.07          +4.75          56.16            3.0           -3.2            4.8            175  073°31'07.8"W   44°41'12.4"N
       2/3/2022     1:03:03 AM           10.0            360           64.6          169.6           64.6          169.6        1001.40          +4.69          56.26            3.0           -3.3            4.9            175  073°31'07.8"W   44°41'12.5"N
       2/3/2022     1:03:04 AM           11.0            337           70.1          175.1           70.1          175.1        1000.73          +4.71          56.28            3.0           -3.2            5.0            175  073°31'07.8"W   44°41'12.6"N
       2/3/2022     1:03:05 AM           12.0            332           76.1          181.1           76.1          181.1         999.99          +4.67          56.32            3.0           -3.3            5.0            174  073°31'07.8"W   44°41'12.8"N
       2/3/2022     1:03:06 AM           13.0            330           81.6          186.6           81.6          186.6         999.32          +4.62          56.19            3.0           -3.4            5.1            174  073°31'07.8"W   44°41'12.9"N
       2/3/2022     1:03:07 AM           14.0            330           87.0          192.0           87.0          192.0         998.65          +4.58          56.35            3.0           -3.4            5.2            173  073°31'07.8"W   44°41'13.0"N
       2/3/2022     1:03:08 AM           15.0            333           92.5          197.5           92.5          197.5         997.98          +4.55          56.56            3.0           -3.3            5.2            173  073°31'07.9"W   44°41'13.2"N
       2/3/2022     1:03:09 AM           16.0            336           97.9          202.9           97.9          202.9         997.32          +4.48          56.52            3.0           -3.4            5.3            172  073°31'08.0"W   44°41'13.4"N
       2/3/2022     1:03:10 AM           17.0            339          103.4          208.4          103.4          208.4         996.64          +4.47          56.50            3.0           -3.4            5.4            172  073°31'08.0"W   44°41'13.5"N
       2/3/2022     1:03:11 AM           18.0            342          108.9          213.9          108.9          213.9         995.98          +4.43          56.48            3.0           -3.5            5.5            171  073°31'08.1"W   44°41'13.7"N
       2/3/2022     1:03:12 AM           19.0            345          114.4          219.4          114.4          219.4         995.31          +4.38          56.50            3.0           -3.5            5.5            171  073°31'08.1"W   44°41'13.9"N
       2/3/2022     1:03:13 AM           20.0            348          119.9          224.9          119.9          224.9         994.62          +4.29          56.87            3.0           -3.5            5.6            170  073°31'08.2"W   44°41'14.1"N
       2/3/2022     1:03:14 AM           21.0            351          125.6          230.6          125.6          230.6         993.93          +4.25          57.00            3.0           -3.5            5.7            170  073°31'08.2"W   44°41'14.2"N
       2/3/2022     1:03:15 AM           22.0            352          131.3          236.3          131.3          236.3         993.23          +4.20          56.85            3.0           -3.6            5.8            169  073°31'08.3"W   44°41'14.4"N
       2/3/2022     1:03:16 AM           23.0            355          137.2          242.2          137.2          242.2         992.52          +4.16          56.93            2.9           -3.6            6.0            169  073°31'08.3"W   44°41'14.6"N
       2/3/2022     1:03:17 AM           24.0            358          143.1          248.1          143.2          248.2         991.79          +4.14          57.07            3.0           -3.6            6.1            168  073°31'08.3"W   44°41'14.8"N
       2/3/2022     1:03:18 AM           25.0            362          149.2          254.2          149.3          254.3         991.04          +4.08          57.30            3.0           -3.6            6.3            168  073°31'08.4"W   44°41'15.0"N
       2/3/2022     1:03:19 AM           26.0            366          155.4          260.4          155.4          260.4         990.30          +4.02          57.30            2.9           -3.7            6.5            168  073°31'08.5"W   44°41'15.3"N
       2/3/2022     1:03:20 AM           27.0            369          161.6          266.6          161.6          266.6         989.53          +3.97          57.26            2.9           -3.7            6.7            168  073°31'08.6"W   44°41'15.5"N
       2/3/2022     1:03:21 AM           28.0            372          167.9          272.9          167.9          272.9         988.77          +3.93          57.40            2.9           -3.7            6.8            168  073°31'08.7"W   44°41'15.8"N
       2/3/2022     1:03:22 AM           29.0            375          174.2          279.2          174.3          279.3         988.00          +3.94          57.27            2.9           -3.7            7.0            168  073°31'08.7"W   44°41'16.0"N
       2/3/2022     1:03:23 AM           30.0            378          180.6          285.6          180.7          285.7         987.22          +3.91          57.40            2.9           -3.7            7.1            168  073°31'08.8"W   44°41'16.2"N
