/Row/@Altitude,/Row/@DataSrvTime,/Row/@Dropping,/Row/@East,/Row/@Height,/Row/@Humidity,/Row/@Latitude,/Row/@Longitude,/Row/@North,/Row/@Pressure,/Row/@PtuStatus,/Row/@RadioRxTimePk,/Row/@SoundingIdPk,/Row/@Temperature,/Row/@Up,/Row/@WindDir,/Row/@WindEast,/Row/@WindInterpolated,/Row/@WindNorth,/Row/@WindSpeed
281.6427123,3/1/22 17:02,0,-159.2374828,312.3674301,67.69303,45.21862527,-73.2862815,546.0131395,976.2947,0,1286.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.959076,272.6127487,168.860663,-2.947558624,FALSE,14.96942373,15.25685907
285.9474037,3/1/22 17:02,0,-160.139032,316.5919926,68.04366,45.21874052,-73.28629298,558.8224862,975.717163,0,1287.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.929077,276.9163112,168.9686176,-2.938761488,FALSE,15.07453047,15.35831332
290.4964233,3/1/22 17:02,0,-163.545351,321.1202617,68.2645645,45.21885165,-73.28633635,571.1735564,975.1407,0,1288.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.888275,281.4641447,169.070906,-2.930419589,FALSE,15.17594779,15.45628514
295.2623504,3/1/22 17:02,0,-168.5681522,325.8270217,68.3838,45.21897621,-73.2864003,585.0184891,974.5461,0,1289.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.838257,286.2286743,169.1751991,-2.920383346,FALSE,15.27326467,15.54995989
300.0270754,3/1/22 17:02,0,-173.5613922,330.6192085,68.3978348,45.21912309,-73.28646387,601.3436095,973.96344,0,1290.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.781982,290.9917358,169.2882539,-2.906928065,FALSE,15.36721309,15.63974005
304.9042589,3/1/22 17:02,0,-177.6940543,335.5087658,68.44891,45.21928442,-73.28651649,619.2743042,973.360352,0,1291.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.724,295.867086,169.4126059,-2.889509933,FALSE,15.45876936,15.72650049
309.9402215,3/1/22 17:02,0,-181.2231083,340.5087899,68.55769,45.21944174,-73.28656142,636.7591872,972.7088,0,1292.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.6732,300.9012322,169.5466823,-2.868580257,FALSE,15.5481618,15.81056887
315.0037359,3/1/22 17:02,0,-184.6105604,345.5791928,68.68187,45.21958336,-73.28660455,652.5003682,972.0569,0,1293.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.615051,305.9630641,169.6897327,-2.844196941,FALSE,15.63467833,15.89127505
320.0899405,3/1/22 17:02,0,-187.7421005,350.7986036,68.77744,45.2197118,-73.28664442,666.7757022,971.4789,0,1294.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.572632,311.0477017,169.8452794,-2.815271594,FALSE,15.71788197,15.96801702
325.6780585,3/1/22 17:02,0,-190.1379944,356.3881696,69.00101,45.21983619,-73.28667492,680.6007149,970.754944,0,1295.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.510162,316.634286,170.0160883,-2.781102277,FALSE,15.79835402,16.0412755
331.7454269,3/1/22 17:02,0,-191.9349764,362.4124087,69.41481,45.21996309,-73.2866978,694.7056236,969.987854,0,1296.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.44516,322.7000759,170.2006079,-2.742227871,FALSE,15.87681041,16.11188761
338.1480885,3/1/22 17:02,0,-194.0083947,368.7803331,69.8930359,45.22009375,-73.2867242,709.2288707,969.2224,0,1297.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.385162,329.1010732,170.3972979,-2.699079291,FALSE,15.95333945,16.18005157
344.8128647,3/1/22 17:02,0,-196.8697102,375.3174343,70.34314,45.22022908,-73.28676063,724.2695882,968.389648,0,1298.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.320831,335.7640677,170.6068975,-2.651379096,FALSE,16.02765703,16.2454794
351.3222252,3/1/22 17:02,0,-200.2044284,381.7091403,70.6485443,45.22037283,-73.28680309,740.2472107,967.5668,0,1299.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.2524,342.2714841,170.8308847,-2.598621989,FALSE,16.09935828,16.30773354
357.3312406,3/1/22 17:02,0,-203.7006043,387.6049732,70.80545,45.22052739,-73.28684761,757.4270841,966.7647,0,1300.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.1837,348.2783652,171.0712416,-2.54021699,FALSE,16.16838765,16.36671811
362.4159595,3/1/22 17:02,0,-207.6944333,392.8634899,70.74696,45.22068759,-73.28689846,775.2328952,966.1759,0,1301.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.142456,353.3608124,171.3290738,-2.475918479,FALSE,16.2352938,16.42300025
367.16454,3/1/22 17:02,0,-212.6527585,397.8488129,70.76804,45.22084529,-73.28696159,792.7602713,965.6545,0,1302.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.1039,358.1070753,171.6018815,-2.406564058,FALSE,16.300924,16.47761129
372.3854669,3/1/22 17:02,0,-218.1646911,403.0323451,71.2203445,45.22099709,-73.28703177,809.6324621,964.9866,0,1303.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,265.050659,363.3256984,171.8835627,-2.333995599,FALSE,16.36584874,16.53144097
377.9245056,3/1/22 17:02,0,-222.868821,408.403485,71.6989059,45.22114773,-73.28709166,826.3762608,964.2466,0,1304.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.998779,368.8624247,172.1683346,-2.259865862,FALSE,16.42988681,16.5845764
383.222861,3/1/22 17:02,0,-225.5656015,413.6050805,71.7127151,45.22130533,-73.287126,843.8934016,963.5704,0,1305.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.941681,374.1583836,172.4534357,-2.184895337,FALSE,16.4923436,16.63644088
387.9821272,3/1/22 17:02,0,-225.9158406,418.3750691,71.60076,45.22147314,-73.28713046,862.5443062,962.998535,0,1306.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.8915,378.9151327,172.7382492,-2.10926716,FALSE,16.5530762,16.68692121
392.2355544,3/1/22 17:02,0,-224.6231695,422.7449005,71.9044,45.22164523,-73.28711401,881.6719114,962.489136,0,1307.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.848145,383.1659854,173.0220076,-2.033338014,FALSE,16.61296024,16.73693256
396.3518769,3/1/22 17:02,0,-223.0846346,427.0098109,72.3209,45.22180968,-73.28709443,899.9499869,961.9949,0,1308.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.8061,387.279812,173.3023053,-1.957989881,FALSE,16.67336291,16.78793481
400.8467881,3/1/22 17:03,0,-222.6088527,431.4657638,72.54713,45.22195994,-73.28708838,916.6499484,961.396851,0,1309.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.744537,391.772365,173.5751955,-1.88451925,FALSE,16.73546011,16.8412303
405.5339309,3/1/22 17:03,0,-223.9462251,436.1665767,72.61228,45.22210105,-73.28710541,932.3343018,960.8149,0,1310.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.688629,396.4571847,173.8368389,-1.814116261,FALSE,16.79982096,16.89748508
410.4522725,3/1/22 17:03,0,-226.9159042,441.159883,72.5656738,45.22224458,-73.28714323,948.287367,960.263733,0,1311.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.641876,401.3730599,174.0861854,-1.74706335,FALSE,16.86620945,16.95645162
415.9160543,3/1/22 17:03,0,-230.4539561,446.4670893,72.7011948,45.22239845,-73.28718827,965.3901037,959.5295,0,1312.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.580658,406.8341384,174.3243338,-1.682973847,FALSE,16.93399235,17.01741748
421.369295,3/1/22 17:03,0,-233.0147864,451.8264816,72.87507,45.22255922,-73.28722088,983.2598923,958.8179,0,1313.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.523376,412.2845496,174.550852,-1.621922698,FALSE,17.00246925,17.07965438
426.479202,3/1/22 17:03,0,-233.7267446,457.0852744,72.86607,45.22271634,-73.28722995,1000.724111,958.2506,0,1314.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.481018,417.3917141,174.7627638,-1.564799597,FALSE,17.0713274,17.14289407
431.793226,3/1/22 17:03,0,-232.857513,462.4542321,73.1307144,45.22286057,-73.28721889,1016.754765,957.6032,0,1315.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.434937,422.7032372,174.9564511,-1.512771796,FALSE,17.14099566,17.20762072
437.4827989,3/1/22 17:03,0,-231.6841811,468.0747663,73.67578,45.2229901,-73.28720396,1031.151703,956.8929,0,1316.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.3913,428.3905438,175.1299064,-1.466581803,FALSE,17.21249949,17.27486616
443.3064235,3/1/22 17:03,0,-231.5836056,473.8254067,74.14795,45.22311073,-73.28720268,1044.559871,956.167358,0,1317.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.3478,434.2119884,175.2838894,-1.426135614,FALSE,17.28689977,17.34562672
449.0610364,3/1/22 17:03,0,-232.9765504,479.4601986,74.2364,45.22323522,-73.28722042,1058.397291,955.4518,0,1318.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.315765,439.9642619,175.4217668,-1.39050024,FALSE,17.36481301,17.42039672
454.3561969,3/1/22 17:03,0,-235.1767408,484.6921936,74.1139145,45.22337428,-73.28724844,1073.854021,954.783142,0,1319.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.268921,445.2567474,175.5472289,-1.358581591,FALSE,17.44626311,17.49908113
458.9919774,3/1/22 17:03,0,-237.2725166,489.36695,74.16658,45.22352981,-73.28727512,1091.141649,954.2338,0,1320.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.235138,449.8895077,175.6621596,-1.329776537,FALSE,17.53060202,17.5809645
463.0867908,3/1/22 17:03,0,-238.6564811,493.5864633,74.3340149,45.22369506,-73.28729275,1109.50863,953.7549,0,1321.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.216248,453.9810962,175.7657988,-1.304257211,FALSE,17.61662741,17.66484215
467.0951107,3/1/22 17:03,0,-239.1266648,497.5554458,74.49726,45.22386249,-73.28729874,1128.117878,953.2203,0,1322.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.18866,457.9861319,175.8558354,-1.282695571,FALSE,17.70316683,17.74957532
470.8064362,3/1/22 17:03,0,-238.8785256,501.3633925,74.5142441,45.22402883,-73.28729559,1146.607088,952.7702,0,1323.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.144562,461.6941668,175.9303672,-1.265713258,FALSE,17.78981886,17.83478862
474.5800897,3/1/22 17:03,0,-238.4212013,505.1656056,74.8145752,45.22419514,-73.28728978,1165.091599,952.311951,0,1324.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.0998,465.464484,175.990256,-1.253140706,FALSE,17.87705603,17.92092335
478.4737996,3/1/22 17:03,0,-238.6122438,509.0997692,75.28544,45.22436263,-73.28729222,1183.708325,951.83905,0,1325.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.062256,469.3547535,176.039508,-1.243832901,FALSE,17.96565523,18.00866148
482.6464378,3/1/22 17:03,0,-240.2194101,513.2158801,75.64709,45.22453203,-73.28731268,1202.536721,951.3104,0,1326.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,264.038,473.5238028,176.0828395,-1.236359021,FALSE,18.05587292,18.09815269
486.8869224,3/1/22 17:03,0,-243.2670614,517.4385502,75.8632,45.22470442,-73.28735149,1221.697655,950.778442,0,1327.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.9972,477.7605226,176.1224196,-1.230007667,FALSE,18.14704374,18.18868097
491.1543234,3/1/22 17:03,0,-247.1185908,521.7042763,76.01248,45.22488039,-73.28740054,1241.256467,950.235046,0,1328.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.962372,482.0239919,176.1577358,-1.224881002,FALSE,18.2380164,18.27910216
495.4119504,3/1/22 17:03,0,-250.8427547,526.0777492,76.09403,45.22505823,-73.28744796,1261.024356,949.7435,0,1329.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.935577,486.2775908,176.1883095,-1.221101782,FALSE,18.32801814,18.36865097
500.0644915,3/1/22 17:03,0,-253.7830759,530.7819688,76.15901,45.22523458,-73.2874854,1280.624979,949.1819,0,1330.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.8718,490.9261062,176.2154099,-1.218280371,FALSE,18.41699496,18.45724547
505.2646527,3/1/22 17:03,0,-255.8089383,535.9720784,76.2704,45.22540789,-73.2875112,1299.889339,948.5377,0,1331.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.794647,496.1222843,176.2410269,-1.215804259,FALSE,18.50518137,18.54507799
510.9888267,3/1/22 17:03,0,-256.9949846,541.6152305,76.51645,45.22557875,-73.28752631,1318.880016,947.809631,0,1332.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.7295,501.8425064,176.265935,-1.213440504,FALSE,18.59275592,18.63231093
516.9647727,3/1/22 17:03,0,-257.2896421,547.5483555,76.8328247,45.22574626,-73.28753007,1337.49992,947.0662,0,1333.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.668518,507.814559,176.2897215,-1.211335581,FALSE,18.67983111,18.71906579
523.0463464,3/1/22 17:03,0,-256.9525167,553.6870523,77.14428,45.22590853,-73.28752578,1355.536193,946.3623,0,1334.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.6125,513.8923359,176.3126875,-1.20941572,FALSE,18.76671037,18.80564023
529.4579227,3/1/22 17:03,0,-256.5867674,560.0768396,77.47068,45.2260667,-73.28752113,1373.117419,945.6013,0,1335.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.544342,520.3001623,176.3366803,-1.207106278,FALSE,18.85389007,18.89249259
536.1447394,3/1/22 17:03,0,-256.6817417,566.624818,77.83619,45.22622754,-73.28752235,1390.995886,944.754456,0,1336.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.465424,526.9830933,176.3635537,-1.203810505,FALSE,18.9417408,18.97995533
542.6538881,3/1/22 17:03,0,-257.3777584,573.0107209,78.12426,45.22639823,-73.28753122,1409.968552,943.9266,0,1337.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.3935,533.4880362,176.3938709,-1.199332546,FALSE,19.03035951,19.06811427
548.5855131,3/1/22 17:03,0,-258.7567313,578.9549026,78.2507,45.22658099,-73.28754878,1430.283535,943.199463,0,1338.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.3344,539.4150688,176.4277685,-1.193604619,FALSE,19.11966559,19.15688661
553.9658628,3/1/22 17:03,0,-260.8481746,584.5277477,78.35393,45.22677136,-73.28757542,1451.443091,942.573669,0,1339.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.316132,544.7905431,176.4665263,-1.186177208,FALSE,19.20964184,19.24622965
559.4376632,3/1/22 17:03,0,-263.5020089,590.1554019,78.61054,45.22696035,-73.28760921,1472.449744,941.9367,0,1340.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.234619,550.2574151,176.5125926,-1.176219263,FALSE,19.3006286,19.33643597
565.5126897,3/1/22 17:03,0,-266.1155857,596.2069149,79.0720444,45.22713991,-73.2876425,1492.408941,941.173157,0,1341.893,9fe3a73a-a4b5-496e-a77a-83f8dc7da212,263.142975,556.3276934,176.5682704,-1.162951633,FALSE,19.39328878,19.42812667
